run_identifier,n_trial,n_planes,pair_quality,pair_completeness,f1*_score,f1_score,comparisons_fraction
7,50,75,0.16,0.205128205128,0.179775280899,0.275862068966,0.000297778572
7,50,30,0.156862745098,0.205128205128,0.177777777778,0.275862068966,0.000303734143
8,1,50,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,1,75,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,1,30,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,5,50,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,5,75,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,5,30,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,25,50,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,25,75,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,25,30,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,50,50,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,50,75,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
8,50,30,0.190476190476,0.177777777778,0.183908045977,0.32,0.000259907423
9,1,50,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,1,75,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,1,30,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,5,50,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,5,75,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,5,30,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,25,50,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,25,75,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,25,30,0.285714285714,0.260869565217,0.272727272727,0.444444444444,0.000239278064
9,50,50,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,50,75,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
9,50,30,0.292682926829,0.260869565217,0.275862068966,0.452830188679,0.000233580967
10,1,50,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,1,75,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,1,30,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,5,50,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,5,75,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,5,30,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,25,50,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,25,75,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,25,30,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,50,50,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,50,75,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
10,50,30,0.234042553191,0.21568627451,0.224489795918,0.379310344828,0.000263300897
11,1,50,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,1,75,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,1,30,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,5,50,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,5,75,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,5,30,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,25,50,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,25,75,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,25,30,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,50,50,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,50,75,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
11,50,30,0.333333333333,0.245283018868,0.282608695652,0.5,0.000218483723
12,1,50,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,1,75,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,1,30,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,5,50,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,5,75,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,5,30,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,25,50,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,25,75,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,25,30,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,50,50,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,50,75,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
12,50,30,0.109090909091,0.125,0.116504854369,0.196721311475,0.000318696473
13,1,50,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,1,75,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,1,30,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,5,50,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,5,75,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,5,30,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,25,50,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,25,75,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,25,30,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,50,50,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,50,75,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
13,50,30,0.293103448276,0.274193548387,0.283333333333,0.459459459459,0.000309204704
14,1,50,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,1,75,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,1,30,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,5,50,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,5,75,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,5,30,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,25,50,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,25,75,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,25,30,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,50,50,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,50,75,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
14,50,30,0.18,0.183673469388,0.181818181818,0.315789473684,0.000290712886
15,1,50,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,1,75,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,1,30,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,5,50,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,5,75,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,5,30,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,25,50,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,25,75,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,25,30,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,50,50,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,50,75,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
15,50,30,0.317073170732,0.232142857143,0.268041237113,0.481481481481,0.000225891583
16,1,50,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,1,75,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,1,30,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,5,50,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,5,75,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,5,30,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,25,50,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,25,75,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,25,30,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,50,50,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,50,75,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
16,50,30,0.311111111111,0.254545454545,0.28,0.474576271186,0.000254647313
17,1,50,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,1,75,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,1,30,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,5,50,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,5,75,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,5,30,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,25,50,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,25,75,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,25,30,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,50,50,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,50,75,0.135593220339,0.166666666667,0.14953271028,0.238805970149,0.000323987128
17,50,30,0.145454545455,0.166666666667,0.155339805825,0.262295081967,0.000302021899
18,1,50,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,1,75,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,1,30,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,5,50,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,5,75,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,5,30,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,25,50,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,25,75,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,25,30,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,50,50,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,50,75,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
18,50,30,0.388888888889,0.274509803922,0.32183908046,0.56,0.000208601328
19,1,50,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,1,75,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,1,30,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,5,50,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,5,75,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,5,30,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,25,50,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,25,75,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,25,30,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,50,50,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,50,75,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
19,50,30,0.25,0.269230769231,0.259259259259,0.4,0.000317963218
20,1,50,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,1,75,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,1,30,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,5,50,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,5,75,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,5,30,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,25,50,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,25,75,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,25,30,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,50,50,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,50,75,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
20,50,30,0.210526315789,0.142857142857,0.170212765957,0.347826086957,0.000208669676
21,1,50,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,1,75,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,1,30,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,5,50,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,5,75,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,5,30,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,25,50,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,25,75,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,25,30,0.344827586207,0.172413793103,0.229885057471,0.526315789474,0.000162462256
21,50,50,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,50,75,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
21,50,30,0.357142857143,0.172413793103,0.232558139535,0.540540540541,0.000156860109
22,1,50,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,1,75,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,1,30,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,5,50,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,5,75,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,5,30,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,25,50,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,25,75,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,25,30,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,50,50,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,50,75,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
22,50,30,0.372093023256,0.25,0.299065420561,0.542372881356,0.000244975161
23,1,50,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,1,75,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,1,30,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,5,50,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,5,75,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,5,30,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,25,50,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,25,75,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,25,30,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,50,50,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,50,75,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
23,50,30,0.307692307692,0.222222222222,0.258064516129,0.470588235294,0.000212047564
24,1,50,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,1,75,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,1,30,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,5,50,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,5,75,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,5,30,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,25,50,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,25,75,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,25,30,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,50,50,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,50,75,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
24,50,30,0.414634146341,0.293103448276,0.343434343434,0.586206896552,0.000228158041
25,1,50,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,1,75,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,1,30,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,5,50,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,5,75,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,5,30,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,25,50,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,25,75,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,25,30,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,50,50,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,50,75,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
25,50,30,0.340909090909,0.272727272727,0.30303030303,0.508474576271,0.000250672257
26,1,50,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,1,75,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,1,30,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,5,50,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,5,75,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,5,30,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,25,50,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,25,75,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,25,30,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,50,50,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,50,75,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
26,50,30,0.190476190476,0.137931034483,0.16,0.32,0.000232171188
27,1,50,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,1,75,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,1,30,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,5,50,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,5,75,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,5,30,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,25,50,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,25,75,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,25,30,0.255813953488,0.244444444444,0.25,0.407407407407,0.000234568911
27,50,50,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,50,75,0.238095238095,0.222222222222,0.229885057471,0.384615384615,0.00022911382
27,50,30,0.232558139535,0.222222222222,0.227272727273,0.377358490566,0.000234568911
28,1,50,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,1,75,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,1,30,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,5,50,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,5,75,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,5,30,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,25,50,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,25,75,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,25,30,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,50,50,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,50,75,0.371428571429,0.224137931034,0.279569892473,0.541666666667,0.000198059022
28,50,30,0.254901960784,0.224137931034,0.238532110092,0.412698412698,0.000288600289
29,1,50,0.388888888889,0.237288135593,0.294736842105,0.56,0.000190053849
29,1,75,0.388888888889,0.237288135593,0.294736842105,0.56,0.000190053849
29,1,30,0.388888888889,0.237288135593,0.294736842105,0.56,0.000190053849
29,5,50,0.388888888889,0.237288135593,0.294736842105,0.56,0.000190053849
